Empresa;Abertura;Mês;Segmento
ELET  FM;435,31;10;Energia Elétrica
ELET  FM;377,5;11;Energia Elétrica
ELET  FM;523,03;12;Energia Elétrica
ELETE;1605,19;10;Energia Elétrica
ELETE;770,63;11;Energia Elétrica
ELETE;987,93;12;Energia Elétrica
ELETE  FM;313,99;10;Energia Elétrica
ELETE  FM;327,19;11;Energia Elétrica
ELETE  FM;342,37;12;Energia Elétrica
ELETROBRAS;6774,34;10;Energia Elétrica
ELETROBRAS;7767,98;11;Energia Elétrica
ELETROBRAS;8023,4;12;Energia Elétrica
ELETROPAR;1203,75;10;Energia Elétrica
ELETROPAR;644,96;11;Energia Elétrica
ELETROPAR;827,43;12;Energia Elétrica
EMAE;1643,56;10;Saneamento
EMAE;1581,58;11;Saneamento
EMAE;2161,66;12;Saneamento
EMBR;97,85;10;Aviões
EMBR;360,58;11;Aviões
EMBR;599,48;12;Aviões
EMBR  FM;80,57;10;Aviação
EMBR  FM;84,61;11;Aviação
EMBR  FM;105,84;12;Aviação
EMBRAER;964,88;10;Aviões
EMBRAER;984,82;11;Aviões
EMBRAER;1246,9;12;Aviões
EMBRE;367,6;10;Telefonia 
EMBRE;202,43;11;Telefonia 
EMBRE;180,16;12;Telefonia 
EMBRE  FM;53,91;10;Aviação
EMBRE  FM;53,65;11;Aviação
EMBRE  FM;80,99;12;Aviação
EMERSON ELEC;759,92;10;BDR
EMERSON ELEC;395,95;11;BDR
EMERSON ELEC;410;12;BDR
ENAT;0,74;10;Energia
ENAT;1,28;11;Energia
ENAT;1,18;12;Energia
ENAUTA PART;1055,39;10;Petróleo, Gás e Biocombustíveis
ENAUTA PART;1124,97;11;Petróleo, Gás e Biocombustíveis
ENAUTA PART;1237,89;12;Petróleo, Gás e Biocombustíveis
ENBR;56,54;10;Energia Elétrica
ENBR;136,02;11;Energia Elétrica
ENBR;142,02;12;Energia Elétrica
ENBR  FM;50,99;10;Energia Elétrica
ENBR  FM;59,69;11;Energia Elétrica
ENBR  FM;64,15;12;Energia Elétrica
ENBRE;76,84;10;Energia Elétrica
ENBRE;28,53;11;Energia Elétrica
ENBRE;25,98;12;Energia Elétrica
ENBRE  FM;47,11;10;Energia Elétrica
ENBRE  FM;39,9;11;Energia Elétrica
ENBRE  FM;37,51;12;Energia Elétrica
ENCORPAR;585,95;10;BDR
ENCORPAR;366;11;BDR
ENCORPAR;292;12;BDR
ENEL AMERICA;116,21;10;BDR
ENEL AMERICA;441,46;11;BDR
ENEL AMERICA;782,59;12;BDR
ENERGIAS BR;1428,66;10;Energia Elétrica
ENERGIAS BR;1306,74;11;Energia Elétrica
ENERGIAS BR;1647,51;12;Energia Elétrica
ENERGISA;2797,28;10;Energia Elétrica
ENERGISA;2965,72;11;Energia Elétrica
ENERGISA;3043,5;12;Energia Elétrica
ENERGISA MT;910,55;10;Energia Elétrica
ENERGISA MT;685,46;11;Energia Elétrica
ENERGISA MT;920,16;12;Energia Elétrica
ENEV;30,93;10;Energia Elétrica
ENEV;238,44;11;Energia Elétrica
ENEV;246,73;12;Energia Elétrica
ENEVA;3305,89;10;Energia Elétrica
ENEVA;3462,98;11;Energia Elétrica
ENEVA;4435,35;12;Energia Elétrica
ENEVE;150,77;10;Energia Elétrica
ENEVE;211,24;11;Energia Elétrica
ENEVE;132,09;12;Energia Elétrica
ENGI;6,54;10;Energia Elétrica
ENGI;145,17;11;Energia Elétrica
ENGI;147,74;12;Energia Elétrica
ENGIE;46,13;10;Energia Elétrica
ENGIE;3,8;11;Energia Elétrica
ENGIE;2,3;12;Energia Elétrica
ENGIE BRASIL;3066,44;10;Energia Elétrica
ENGIE BRASIL;2418,13;11;Energia Elétrica
ENGIE BRASIL;3667,12;12;Energia Elétrica
ENJOEI;341,07;11;Programas e Serviços
ENJOEI;475,63;12;Programas e Serviços
ENTERGY CORP;299,95;10;BDR
ENTERGY CORP;262,08;12;BDR
EOG RESOURCE;306,75;10;BDR
EOG RESOURCE;207,85;11;BDR
EOG RESOURCE;1462,26;12;BDR
EQTL;60,49;10;Energia Elétrica
EQTL;158,36;11;Energia Elétrica
EQTL;297,09;12;Energia Elétrica
EQTL  FM;75,28;10;Energia Elétrica
EQTL  FM;143,58;11;Energia Elétrica
EQTL  FM;114,12;12;Energia Elétrica
EQTL PARA;234,32;10;Energia Elétrica
EQTL PARA;216,67;11;Energia Elétrica
EQTL PARA;331,98;12;Energia Elétrica
EQTLE;439,16;10;Energia Elétrica
EQTLE;312,45;11;Energia Elétrica
EQTLE;272,14;12;Energia Elétrica
EQTLE  FM;109,37;10;Energia Elétrica
EQTLE  FM;89,53;11;Energia Elétrica
EQTLE  FM;103,43;12;Energia Elétrica
EQTLMARANHAO;705,04;10;Energia Elétrica
EQTLMARANHAO;445,76;11;Energia Elétrica
EQTLMARANHAO;646,13;12;Energia Elétrica
EQUATORIAL;1861,07;10;Energia Elétrica
EQUATORIAL;2183,9;11;Energia Elétrica
EQUATORIAL;2142,94;12;Energia Elétrica
EQUIFAX INC;221,72;10;BDR
EQUIFAX INC;221,35;11;BDR
EQUINIX INC;7570,73;10;BDR
EQUINIX INC;907,6;11;BDR
EQUINIX INC;857,16;12;BDR
EQUINOR ASA;156,45;10;BDR
EQUINOR ASA;357,97;11;BDR
EQUINOR ASA;425,3;12;BDR
EQUITY RESID;865,51;10;BDR
EQUITY RESID;1601,63;11;BDR
EQUITY RESID;2316,42;12;BDR
ERICSSON LM;131,94;10;BDR
ERICSSON LM;362,11;11;BDR
ERICSSON LM;500,52;12;BDR
ESSEX PROPER;1157,35;10;BDR
ESSEX PROPER;1067,05;11;BDR
ESSEX PROPER;1756,84;12;BDR
ESTAPAR;433,19;10;Serviços Diversos
ESTAPAR;394,84;11;Serviços Diversos
ESTAPAR;379,9;12;Serviços Diversos
ESTEE LAUDER;2576,62;10;BDR
ESTEE LAUDER;695;11;BDR
ESTEE LAUDER;1390,14;12;BDR
ESTRELA;1131,11;10;Varejo
ESTRELA;523,08;11;Varejo
ESTRELA;773,8;12;Varejo
ETERNIT;854,1;10;BDR
ETERNIT;1391,24;11;BDR
ETERNIT;1674,6;12;BDR
ETF BRA IBOV;1862,74;12;BDR
ETF BRAD BOV;2059,66;10;BDR
ETF BRAD BOV;2100,53;11;BDR
ETF BRAD BOV;447,49;12;BDR
ETF ESG BTG;1957,12;10;BDR
ETF ESG BTG;2174,55;11;BDR
ETF ESG BTG;2309,76;12;BDR
EUCATEX;1269,1;10;BDR
EUCATEX;1311,34;11;BDR
EUCATEX;1268,18;12;BDR
EVEN;1070,95;10;BDR
EVEN;846,88;11;BDR
EVEN;854,7;12;BDR
EVENE;6,88;10;BDR
EVENE;2,69;12;BDR
EVEREST RE G;288,57;10;BDR
EVEREST RE G;309,81;11;BDR
EVERGY INC;155,48;10;BDR
EVERGY INC;754,28;11;BDR
EVERGY INC;423,85;12;BDR
EVERSOURCE E;435,76;12;BDR
EXCELSIOR;2994,06;10;BDR
EXCELSIOR;2596,07;11;BDR
EXCELSIOR;2882,84;12;BDR
EXELON CORP;1110,17;10;BDR
EXELON CORP;924,56;11;BDR
EXELON CORP;1707,01;12;BDR
EXPEDIA GROU;275,8;10;BDR
EXPEDIA GROU;914,38;11;BDR
EXPEDIA GROU;2276,93;12;BDR
EXPEDITORS I;253,94;10;BDR
EXPEDITORS I;692,87;12;BDR
EXTRA SPACE;295,9;11;BDR
EXTRA SPACE;440,77;12;BDR
EXXON MOBIL;1000,56;10;BDR
EXXON MOBIL;1012,64;11;BDR
EXXON MOBIL;1081,36;12;BDR
EZTC;279,63;10;Construção Civil
EZTC;267,38;11;Construção Civil
EZTC;357,71;12;Construção Civil
EZTCE;82,67;10;Construção Civil
EZTCE;102,7;11;Construção Civil
EZTCE;160,09;12;Construção Civil
EZTEC;3968,18;10;Construção Civil
EZTEC;2909,37;11;Construção Civil
EZTEC;3439,73;12;Construção Civil
F5 NETWORKS;354,63;10;BDR
F5 NETWORKS;386,46;11;BDR
F5 NETWORKS;1334,77;12;BDR
FACEBOOK;10839,39;10;BDR
FACEBOOK;1078,64;11;BDR
FACEBOOK;1024,82;12;BDR
FASTENAL;743,47;10;BDR
FASTENAL;518,71;11;BDR
FASTENAL;1001,82;12;BDR
FASTLY INC;227,71;10;BDR
FASTLY INC;554,28;11;BDR
FASTLY INC;735,01;12;BDR
FDC INFRA;7146,97;10;BDR
FDC INFRA;4943,99;11;BDR
FDC INFRA;7340;12;BDR
FDC ITAU IE;2205,35;10;BDR
FDC ITAU IE;2128,5;11;BDR
FDC ITAU IE;2171,87;12;BDR
FDC KINEAINF;2882,03;10;BDR
FDC KINEAINF;2651,53;11;BDR
FDC KINEAINF;2646,51;12;BDR
FEDERAL REAL;1468,75;10;BDR
FEDERAL REAL;1951,43;11;BDR
FEDERAL REAL;1951,39;12;BDR
FEDEX CORP;32257,52;10;BDR
FEDEX CORP;30223,89;11;BDR
FEDEX CORP;26351,42;12;BDR
FEMSA;1262,69;10;BDR
FEMSA;3328,62;11;BDR
FEMSA;3515,17;12;BDR
FER HERINGER;125,18;10;Químicos
FER HERINGER;140,29;11;Químicos
FER HERINGER;135,77;12;Químicos
FERBASA;1853,48;10;BDR
FERBASA;1837,08;11;BDR
FERBASA;2185,7;12;BDR
FIBRASA;3,57;11;BDR
FIDELITY NAT;2267,48;10;BDR
FIDELITY NAT;721,29;11;BDR
FIDELITY NAT;563,21;12;BDR
FIFTH THIRD;264,6;10;BDR
FIFTH THIRD;271,4;11;BDR
FIFTH THIRD;422,1;12;BDR
FII A BRANCA;6570,87;10;Fundo Imobiliário
FII A BRANCA;6175,93;11;Fundo Imobiliário
FII A BRANCA;5955,66;12;Fundo Imobiliário
FII ABC IMOB;1635,62;10;Fundo Imobiliário
FII ABC IMOB;1537,28;11;Fundo Imobiliário
FII ABC IMOB;1500,73;12;Fundo Imobiliário
FII ABSOLUTO;1755,33;10;Fundo Imobiliário
FII ABSOLUTO;1613,64;11;Fundo Imobiliário
FII ABSOLUTO;1570,63;12;Fundo Imobiliário
FII AFINVCR;2252,11;10;Fundo Imobiliário
FII AFINVCR;2133,41;11;Fundo Imobiliário
FII AFINVCR;2116,2;12;Fundo Imobiliário
FII ALIANZA;2753,78;10;Fundo Imobiliário
FII ALIANZA;2532,31;11;Fundo Imobiliário
FII ALIANZA;2522,07;12;Fundo Imobiliário
FII ALMIRANT;58755,78;10;Fundo Imobiliário
FII ALMIRANT;29270,94;11;Fundo Imobiliário
FII ALMIRANT;30078,18;12;Fundo Imobiliário
FII ANCAR IC;4000;10;Fundo Imobiliário
FII ANH EDUC;4424,52;10;Fundo Imobiliário
FII ANH EDUC;4140,91;11;Fundo Imobiliário
FII ANH EDUC;4020,61;12;Fundo Imobiliário
FII AQUIL RD;1109;10;Fundo Imobiliário
FII AQUILLA;1439,97;10;Fundo Imobiliário
FII AQUILLA;479,99;11;Fundo Imobiliário
FII AQUILLA;1254,23;12;Fundo Imobiliário
FII ARCTIUM;23931,84;10;Fundo Imobiliário
FII ARCTIUM;22433,3;11;Fundo Imobiliário
FII ARCTIUM;25881,26;12;Fundo Imobiliário
FII ATHENA I;1325,45;10;Fundo Imobiliário
FII ATHENA I;1129,18;11;Fundo Imobiliário
FII ATHENA I;1227,66;12;Fundo Imobiliário
FII ATRIO;1861,74;10;Fundo Imobiliário
FII ATRIO;1799,16;11;Fundo Imobiliário
FII ATRIO;1810,61;12;Fundo Imobiliário
FII AUTONOMY;1076,1;10;Fundo Imobiliário
FII AUTONOMY;1960,2;11;Fundo Imobiliário
FII AUTONOMY;1871,87;12;Fundo Imobiliário
FII BANRISUL;2615;10;Fundo Imobiliário
FII BANRISUL;2471,31;11;Fundo Imobiliário
FII BANRISUL;2467,39;12;Fundo Imobiliário
FII BARIGUI;2215,07;10;Fundo Imobiliário
FII BARIGUI;2162,58;11;Fundo Imobiliário
FII BARIGUI;2226,99;12;Fundo Imobiliário
FII BB CORP;3098,86;10;Fundo Imobiliário
FII BB CORP;2908,29;11;Fundo Imobiliário
FII BB CORP;2712,87;12;Fundo Imobiliário
FII BB PAPII;1057,13;10;Fundo Imobiliário
FII BB PAPII;964,67;11;Fundo Imobiliário
FII BB PAPII;1199,51;12;Fundo Imobiliário
FII BB PRGII;2917,88;10;Fundo Imobiliário
FII BB PRGII;2742,45;11;Fundo Imobiliário
FII BB PRGII;2475,79;12;Fundo Imobiliário
FII BB PROGR;53511,99;10;Fundo Imobiliário
FII BB PROGR;46473,13;11;Fundo Imobiliário
FII BB PROGR;41798,19;12;Fundo Imobiliário
FII BB R PAP;13613,04;10;Fundo Imobiliário
FII BB R PAP;11894,85;11;Fundo Imobiliário
FII BB R PAP;11670,7;12;Fundo Imobiliário
FII BC FFII;1891,54;10;Fundo Imobiliário
FII BC FFII;1794,04;11;Fundo Imobiliário
FII BC FFII;1790,6;12;Fundo Imobiliário
FII BC FUND;1883,33;10;Fundo Imobiliário
FII BC FUND;1759,04;11;Fundo Imobiliário
FII BC FUND;1743,97;12;Fundo Imobiliário
FII BCIA;2567,31;10;Fundo Imobiliário
FII BCIA;2344,62;11;Fundo Imobiliário
FII BCIA;2242,07;12;Fundo Imobiliário
FII BEES CRI;2265,02;10;Fundo Imobiliário
FII BEES CRI;2148,91;11;Fundo Imobiliário
FII BEES CRI;2177,54;12;Fundo Imobiliário
FII BLUECAP;1128,28;10;Fundo Imobiliário
FII BLUECAP;1022,46;11;Fundo Imobiliário
FII BLUECAP;1736,37;12;Fundo Imobiliário
FII BM THERA;2803,39;10;Fundo Imobiliário
FII BM THERA;2660,84;11;Fundo Imobiliário
FII BM THERA;2685,47;12;Fundo Imobiliário
FII BMBRC LC;2004,26;10;Fundo Imobiliário
FII BMBRC LC;1929,43;11;Fundo Imobiliário
FII BMBRC LC;1900,87;12;Fundo Imobiliário
FII BRE VIC;105,7;10;Fundo Imobiliário
FII BRE VIC;335,4;11;Fundo Imobiliário
FII BRE VIC;1068,96;12;Fundo Imobiliário
FII BRESCO;2579,23;10;Fundo Imobiliário
FII BRESCO;2439,67;11;Fundo Imobiliário
FII BRESCO;2325,45;12;Fundo Imobiliário
FII BRLPROP;1887,17;10;Fundo Imobiliário
FII BRLPROP;1262,02;11;Fundo Imobiliário
FII BRLPROP;1483,67;12;Fundo Imobiliário
FII BRREALTY;313,96;10;Fundo Imobiliário
FII BRREALTY;301,55;11;Fundo Imobiliário
FII BRREALTY;302,21;12;Fundo Imobiliário
FII BTG CRI;1756,28;10;Fundo Imobiliário
FII BTG CRI;1674,75;11;Fundo Imobiliário
FII BTG CRI;1699,94;12;Fundo Imobiliário
FII BTG SHOP;2092,43;10;Fundo Imobiliário
FII BTG SHOP;1970,96;11;Fundo Imobiliário
FII BTG SHOP;1974,39;12;Fundo Imobiliário
FII BTLG;2215,17;10;Fundo Imobiliário
FII BTLG;2231,33;11;Fundo Imobiliário
FII BTLG;2151,33;12;Fundo Imobiliário
FII C BRANCO;1652,02;10;Fundo Imobiliário
FII C BRANCO;1566,76;11;Fundo Imobiliário
FII C BRANCO;1511,13;12;Fundo Imobiliário
FII C JARDIM;1311,38;10;Fundo Imobiliário
FII C JARDIM;183,84;11;Fundo Imobiliário
FII C TEXTIL;1011,05;10;Fundo Imobiliário
FII C TEXTIL;943,5;11;Fundo Imobiliário
FII C TEXTIL;912,7;12;Fundo Imobiliário
FII CAMPUSFL;2468,87;10;Fundo Imobiliário
FII CAMPUSFL;2375,08;11;Fundo Imobiliário
FII CAMPUSFL;2352,7;12;Fundo Imobiliário
FII CAP REIT;1649,05;10;Fundo Imobiliário
FII CAP REIT;1588;11;Fundo Imobiliário
FII CAP REIT;1590,92;12;Fundo Imobiliário
FII CAPI SEC;2073,65;10;Fundo Imobiliário
FII CAPI SEC;1949,38;11;Fundo Imobiliário
FII CAPI SEC;1984,58;12;Fundo Imobiliário
FII CENESP;1376,57;10;Fundo Imobiliário
FII CENESP;1310,12;11;Fundo Imobiliário
FII CENESP;1227,32;12;Fundo Imobiliário
FII CEO CCP;1561,6;10;Fundo Imobiliário
FII CEO CCP;1420,81;11;Fundo Imobiliário
FII CEO CCP;1402,37;12;Fundo Imobiliário
FII CJCTOWER;833,45;11;Fundo Imobiliário
FII CJCTOWER;1213,86;12;Fundo Imobiliário
FII CRIANCA;9317,95;10;Fundo Imobiliário
FII CRIANCA;8644,23;11;Fundo Imobiliário
FII CRIANCA;9164,53;12;Fundo Imobiliário
FII CSHG CRI;2139,27;10;Fundo Imobiliário
FII CSHG CRI;2002,52;11;Fundo Imobiliário
FII CSHG CRI;1982,27;12;Fundo Imobiliário
FII CSHG FOF;1999,4;10;Fundo Imobiliário
FII CSHG FOF;1865,44;11;Fundo Imobiliário
FII CSHG FOF;1839,08;12;Fundo Imobiliário
FII CSHG LOG;3592,38;10;Fundo Imobiliário
FII CSHG LOG;3353,5;11;Fundo Imobiliário
FII CSHG LOG;3394,22;12;Fundo Imobiliário
FII CSHG URB;2689,32;10;Fundo Imobiliário
FII CSHG URB;2565,66;11;Fundo Imobiliário
FII CSHG URB;2518,3;12;Fundo Imobiliário
FII CSHGPRIM;4736,12;10;Fundo Imobiliário
FII CSHGPRIM;4366,58;11;Fundo Imobiliário
FII CSHGPRIM;4412,45;12;Fundo Imobiliário
FII CX CEDAE;2169,73;10;Fundo Imobiliário
FII CX CEDAE;2125,53;11;Fundo Imobiliário
FII CX CEDAE;2085,83;12;Fundo Imobiliário
FII CX RBRA2;1720,01;10;Fundo Imobiliário
FII CX RBRA2;1674,26;11;Fundo Imobiliário
FII CX RBRA2;1685,39;12;Fundo Imobiliário
FII CX RBRAV;3379,6;10;Fundo Imobiliário
FII CX RBRAV;2784,63;11;Fundo Imobiliário
FII CX RBRAV;2679,8;12;Fundo Imobiliário
FII CX TRX;6235,5;10;Fundo Imobiliário
FII CX TRX;3024,12;11;Fundo Imobiliário
FII CX TRX;3848,62;12;Fundo Imobiliário
FII D PEDRO;64514,51;10;Fundo Imobiliário
FII D PEDRO;60737,28;11;Fundo Imobiliário
FII D PEDRO;59999,09;12;Fundo Imobiliário
FII DEA CARE;16,73;10;Fundo Imobiliário
FII DEA CARE;16,09;11;Fundo Imobiliário
FII DEA CARE;15,17;12;Fundo Imobiliário
FII DEVANT;581,42;11;Fundo Imobiliário
FII DEVANT;2445,76;12;Fundo Imobiliário
FII DOMO;2181,12;10;Fundo Imobiliário
FII EUROPAR;4532,4;10;Fundo Imobiliário
FII EUROPAR;4243,08;11;Fundo Imobiliário
FII EUROPAR;4300,65;12;Fundo Imobiliário
FII EV KINEA;266,54;10;Fundo Imobiliário
FII EV KINEA;234,15;11;Fundo Imobiliário
FII EV KINEA;241,92;12;Fundo Imobiliário
FII EVEN II;1024,7;10;Fundo Imobiliário
FII EVEN II;7384,75;11;Fundo Imobiliário
FII EVEN II;6365;12;Fundo Imobiliário
FII EXCELLEN;2046,68;10;Fundo Imobiliário
FII EXCELLEN;1862,92;11;Fundo Imobiliário
FII EXCELLEN;1814,13;12;Fundo Imobiliário
FII FATOR VE;2192,37;10;Fundo Imobiliário
FII FATOR VE;2140,94;11;Fundo Imobiliário
FII FATOR VE;2212,15;12;Fundo Imobiliário
FII FLORIPA;27042,1;10;Fundo Imobiliário
FII FLORIPA;26674,69;11;Fundo Imobiliário
FII FLORIPA;26386,47;12;Fundo Imobiliário
FII FOF BREI;1618,03;10;Fundo Imobiliário
FII FOF BREI;1569,51;11;Fundo Imobiliário
FII FOF BREI;1566,67;12;Fundo Imobiliário
FII G TOWERS;2468,03;10;Fundo Imobiliário
FII G TOWERS;2345,13;11;Fundo Imobiliário
FII G TOWERS;2233,55;12;Fundo Imobiliário
FII GALAPAGO;729,59;10;Fundo Imobiliário
FII GALAPAGO;1643,61;11;Fundo Imobiliário
FII GALAPAGO;1945,25;12;Fundo Imobiliário
FII GALERIA;634,18;10;Fundo Imobiliário
FII GALERIA;586,07;11;Fundo Imobiliário
FII GALERIA;593,64;12;Fundo Imobiliário
FII GEN SEV;1520;10;Fundo Imobiliário
FII GEN SHOP;1334,01;10;Fundo Imobiliário
FII GEN SHOP;1266,04;11;Fundo Imobiliário
FII GEN SHOP;1266;12;Fundo Imobiliário
FII GENERAL;54,68;10;Fundo Imobiliário
FII GENERAL;55,61;11;Fundo Imobiliário
FII GENERAL;69,71;12;Fundo Imobiliário
FII GGRCOVEP;3094,24;10;Fundo Imobiliário
FII GGRCOVEP;2754,88;11;Fundo Imobiliário
FII GGRCOVEP;2704,66;12;Fundo Imobiliário
FII GP RCFA;16,03;10;Fundo Imobiliário
FII GP RCFA;14,21;11;Fundo Imobiliário
FII GP RCFA;13,03;12;Fundo Imobiliário
FII H UNIMED;3177,34;10;Fundo Imobiliário
FII H UNIMED;2826,89;11;Fundo Imobiliário
FII H UNIMED;2682,68;12;Fundo Imobiliário
FII HABIT II;2405,86;10;Fundo Imobiliário
FII HABIT II;2308,35;11;Fundo Imobiliário
FII HABIT II;2378,78;12;Fundo Imobiliário
FII HATRIUM;2116,9;10;Fundo Imobiliário
FII HATRIUM;2007,7;11;Fundo Imobiliário
FII HATRIUM;1236,22;12;Fundo Imobiliário
FII HECT DES;599;12;Fundo Imobiliário
FII HECTARE;2886,99;10;Fundo Imobiliário
FII HECTARE;2882,45;11;Fundo Imobiliário
FII HECTARE;2840,22;12;Fundo Imobiliário
FII HEDGE RE;1833,4;10;Fundo Imobiliário
FII HEDGE RE;1673,58;11;Fundo Imobiliário
FII HEDGE RE;1666,49;12;Fundo Imobiliário
FII HEDGEBS;4412,64;10;Fundo Imobiliário
FII HEDGEBS;4188,61;11;Fundo Imobiliário
FII HEDGEBS;4251,84;12;Fundo Imobiliário
FII HEDGELOG;2468,16;10;Fundo Imobiliário
FII HEDGELOG;2350,43;11;Fundo Imobiliário
FII HEDGELOG;2356,33;12;Fundo Imobiliário
FII HEDMOCA;3678,05;10;Fundo Imobiliário
FII HEDMOCA;1598,84;11;Fundo Imobiliário
FII HEDMOCA;2263,5;12;Fundo Imobiliário
FII HG REAL;3167,85;10;Fundo Imobiliário
FII HG REAL;3017,18;11;Fundo Imobiliário
FII HG REAL;2983,56;12;Fundo Imobiliário
FII HIGIENOP;18579,89;10;Fundo Imobiliário
FII HIGIENOP;17330,37;11;Fundo Imobiliário
FII HIGIENOP;16945,01;12;Fundo Imobiliário
FII HOTEL MX;2556,96;10;Fundo Imobiliário
FII HOTEL MX;2454,68;11;Fundo Imobiliário
FII HOTEL MX;2490,9;12;Fundo Imobiliário
FII HOUSI;1734,12;10;Fundo Imobiliário
FII HOUSI;1740,51;11;Fundo Imobiliário
FII HOUSI;1767,07;12;Fundo Imobiliário
FII HREALTY;39,61;10;Fundo Imobiliário
FII HREALTY;35,07;11;Fundo Imobiliário
FII HREALTY;31,92;12;Fundo Imobiliário
FII HSI CRI;1958,42;10;Fundo Imobiliário
FII HSI CRI;1825,96;11;Fundo Imobiliário
FII HSI CRI;1807,09;12;Fundo Imobiliário
FII HSI LOG;539,9;12;Fundo Imobiliário
FII HSI MALL;1964,13;10;Fundo Imobiliário
FII HSI MALL;1862,85;11;Fundo Imobiliário
FII HSI MALL;1874,36;12;Fundo Imobiliário
FII HSIRENDA;87,06;12;Fundo Imobiliário
FII HTOPFOF3;2186,13;10;Fundo Imobiliário
FII HTOPFOF3;2059,79;11;Fundo Imobiliário
FII HTOPFOF3;2057,41;12;Fundo Imobiliário
FII HUSI;4994;12;Fundo Imobiliário
FII IFI-E;2082,93;10;Fundo Imobiliário
FII IFI-E;1973,4;11;Fundo Imobiliário
FII IFI-E;1937,75;12;Fundo Imobiliário
FII INDL BR;10885,9;10;Fundo Imobiliário
FII INDL BR;10607,38;11;Fundo Imobiliário
FII INDL BR;10680,74;12;Fundo Imobiliário
FII INTER;2097,46;10;Fundo Imobiliário
FII INTER;1990,6;11;Fundo Imobiliário
FII INTER;2020,43;12;Fundo Imobiliário
FII IRIDIUM;2662,01;10;Fundo Imobiliário
FII IRIDIUM;2500,59;11;Fundo Imobiliário
FII IRIDIUM;2595,83;12;Fundo Imobiliário
FII JHSF FBV;1930,43;10;Fundo Imobiliário
FII JHSF FBV;1844,84;11;Fundo Imobiliário
FII JHSF FBV;1872,45;12;Fundo Imobiliário
FII JPPMOGNO;1676,73;10;Fundo Imobiliário
FII JPPMOGNO;1630,31;11;Fundo Imobiliário
FII JPPMOGNO;1478,45;12;Fundo Imobiliário
FII JS REAL;2049,07;10;Fundo Imobiliário
FII JS REAL;1894,08;11;Fundo Imobiliário
FII JS REAL;1912,01;12;Fundo Imobiliário
FII KII REAL;86,46;10;Fundo Imobiliário
FII KII REAL;71,7;11;Fundo Imobiliário
FII KII REAL;71,26;12;Fundo Imobiliário
FII KINEA;3466,79;10;Fundo Imobiliário
FII KINEA;3182,37;11;Fundo Imobiliário
FII KINEA;3161,71;12;Fundo Imobiliário
FII KINEA HY;2311,07;10;Fundo Imobiliário
FII KINEA HY;2218,25;11;Fundo Imobiliário
FII KINEA HY;2240,72;12;Fundo Imobiliário
FII KINEA IP;2282,66;10;Fundo Imobiliário
FII KINEA IP;2210,01;11;Fundo Imobiliário
FII KINEA IP;2259,02;12;Fundo Imobiliário
FII KINEA RI;1924,19;10;Fundo Imobiliário
FII KINEA RI;1799,6;11;Fundo Imobiliário
FII KINEA RI;1731,8;12;Fundo Imobiliário
FII KINEA SC;1264,86;11;Fundo Imobiliário
FII KINEA SC;1927,74;12;Fundo Imobiliário
FII KINEAFOF;2342,27;10;Fundo Imobiliário
FII KINEAFOF;2200,02;11;Fundo Imobiliário
FII KINEAFOF;2077,81;12;Fundo Imobiliário
FII LATERES;1380,79;10;Fundo Imobiliário
FII LATERES;729;11;Fundo Imobiliário
FII LATERES;650;12;Fundo Imobiliário
FII LEGATUS;1560,16;10;Fundo Imobiliário
FII LEGATUS;1321,43;11;Fundo Imobiliário
FII LEGATUS;1292,03;12;Fundo Imobiliário
FII LGCP INT;2121,25;10;Fundo Imobiliário
FII LGCP INT;2065,51;11;Fundo Imobiliário
FII LGCP INT;2009,32;12;Fundo Imobiliário
FII LOFT I;2549,54;10;Fundo Imobiliário
FII LOFT I;1667,76;11;Fundo Imobiliário
FII LOFT I;1383,54;12;Fundo Imobiliário
FII LOFT II;2024,9;10;Fundo Imobiliário
FII LOFT II;1715,16;11;Fundo Imobiliário
FII LOFT II;1501,36;12;Fundo Imobiliário
FII LOURDES;5907,51;10;Fundo Imobiliário
FII LOURDES;5709,16;11;Fundo Imobiliário
FII LOURDES;5615,74;12;Fundo Imobiliário
FII LOUVEIRA;2929,86;10;Fundo Imobiliário
FII LOUVEIRA;2832,28;11;Fundo Imobiliário
FII LUGGO;2228,67;10;Fundo Imobiliário
FII LUGGO;2085,44;11;Fundo Imobiliário
FII LUGGO;2051,96;12;Fundo Imobiliário
FII MAC;7389,52;10;Fundo Imobiliário
FII MAC;4294,25;11;Fundo Imobiliário
FII MAC;3175,23;12;Fundo Imobiliário
FII MALLS BP;1959,58;10;Fundo Imobiliário
FII MALLS BP;1886,57;11;Fundo Imobiliário
FII MALLS BP;1996,2;12;Fundo Imobiliário
FII MAUA;2158,57;10;Fundo Imobiliário
FII MAUA;2022,33;11;Fundo Imobiliário
FII MAUA;2037,05;12;Fundo Imobiliário
FII MAX RET;41352,29;10;Fundo Imobiliário
FII MAX RET;39652;11;Fundo Imobiliário
FII MAX RET;39448,17;12;Fundo Imobiliário
FII MAXI REN;222,79;10;Fundo Imobiliário
FII MAXI REN;210,22;11;Fundo Imobiliário
FII MAXI REN;207,02;12;Fundo Imobiliário
FII MEMORIAL;1790,74;10;Fundo Imobiliário
FII MEMORIAL;1318,23;11;Fundo Imobiliário
FII MEMORIAL;1321,91;12;Fundo Imobiliário
FII MERC BR;26782,57;10;Fundo Imobiliário
